Day,Interval,Quantity
2017-09-05,1445,2017-09-05
2017-09-05,1500,2017-09-05
2017-09-05,1515,2017-09-05
2017-09-05,1530,2017-09-05
2017-09-05,1545,2017-09-05
2017-09-05,1600,2017-09-05
2017-09-05,1615,2017-09-05
2017-09-05,1630,2017-09-05
2017-09-05,1645,2017-09-05
2017-09-05,1700,2017-09-05
2017-09-05,1715,2017-09-05
2017-09-05,1730,2017-09-05
2017-09-05,1745,2017-09-05
2017-09-05,1800,2017-09-05
2017-09-05,1815,2017-09-05
2017-09-05,1830,2017-09-05
2017-09-05,1845,2017-09-05
2017-09-05,1900,2017-09-05
2017-09-05,1915,2017-09-05
2017-09-05,1930,2017-09-05
2017-09-05,1945,2017-09-05
2017-09-05,2000,2017-09-05
2017-09-05,2015,2017-09-05
2017-09-05,2030,2017-09-05
2017-09-05,2045,2017-09-05
2017-09-05,2100,2017-09-05
2017-09-05,2115,2017-09-05
2017-09-05,2130,2017-09-05
2017-09-05,2145,2017-09-05
2017-09-05,2200,2017-09-05
2017-09-05,2215,2017-09-05
2017-09-05,2230,2017-09-05
2017-09-05,2245,2017-09-05
2017-09-05,2300,2017-09-05
2017-09-05,2315,2017-09-05
2017-09-05,2330,2017-09-05
2017-09-05,2345,2017-09-05
2017-09-06,0000,2017-09-06
2017-09-06,0015,2017-09-06
2017-09-06,0030,2017-09-06
2017-09-06,0045,2017-09-06
2017-09-06,0100,2017-09-06
2017-09-06,0115,2017-09-06
2017-09-06,0130,2017-09-06
2017-09-06,0145,2017-09-06
2017-09-06,0200,2017-09-06
2017-09-06,0215,2017-09-06
2017-09-06,0230,2017-09-06
2017-09-06,0245,2017-09-06
2017-09-06,0300,2017-09-06
2017-09-06,0315,2017-09-06
2017-09-06,0330,2017-09-06
2017-09-06,0345,2017-09-06
2017-09-06,0400,2017-09-06
2017-09-06,0415,2017-09-06
2017-09-06,0430,2017-09-06
2017-09-06,0445,2017-09-06
2017-09-06,0500,2017-09-06
2017-09-06,0515,2017-09-06
2017-09-06,0530,2017-09-06
2017-09-06,0545,2017-09-06
2017-09-06,0600,2017-09-06
2017-09-06,0615,2017-09-06
2017-09-06,0630,2017-09-06
2017-09-06,0645,2017-09-06
2017-09-06,0700,2017-09-06
2017-09-06,0715,2017-09-06
2017-09-06,0730,2017-09-06
2017-09-06,0745,2017-09-06
2017-09-06,0800,2017-09-06
2017-09-06,0815,2017-09-06
2017-09-06,0830,2017-09-06
2017-09-06,0845,2017-09-06
2017-09-06,0900,2017-09-06
2017-09-06,0915,2017-09-06
2017-09-06,0930,2017-09-06
2017-09-06,0945,2017-09-06
2017-09-06,1000,2017-09-06
2017-09-06,1015,2017-09-06
2017-09-06,1030,2017-09-06
2017-09-06,1045,2017-09-06
2017-09-06,1100,2017-09-06
2017-09-06,1115,2017-09-06
2017-09-06,1130,2017-09-06
2017-09-06,1145,2017-09-06
2017-09-06,1200,2017-09-06
2017-09-06,1215,2017-09-06
2017-09-06,1230,2017-09-06
2017-09-06,1245,2017-09-06
2017-09-06,1300,2017-09-06
2017-09-06,1315,2017-09-06
2017-09-06,1330,2017-09-06
2017-09-06,1345,2017-09-06
2017-09-06,1400,2017-09-06
2017-09-06,1415,2017-09-06
2017-09-06,1430,2017-09-06
2017-09-06,1445,2017-09-06
2017-09-06,1500,2017-09-06
2017-09-06,1515,2017-09-06
2017-09-06,1530,2017-09-06
2017-09-06,1545,2017-09-06
2017-09-06,1600,2017-09-06
2017-09-06,1615,2017-09-06
2017-09-06,1630,2017-09-06
2017-09-06,1645,2017-09-06
2017-09-06,1700,2017-09-06
2017-09-06,1715,2017-09-06
2017-09-06,1730,2017-09-06
2017-09-06,1745,2017-09-06
2017-09-06,1800,2017-09-06
2017-09-06,1815,2017-09-06
2017-09-06,1830,2017-09-06
2017-09-06,1845,2017-09-06
2017-09-06,1900,2017-09-06
2017-09-06,1915,2017-09-06
2017-09-06,1930,2017-09-06
2017-09-06,1945,2017-09-06
2017-09-06,2000,2017-09-06
2017-09-06,2015,2017-09-06
2017-09-06,2030,2017-09-06
2017-09-06,2045,2017-09-06
2017-09-06,2100,2017-09-06
2017-09-06,2115,2017-09-06
2017-09-06,2130,2017-09-06
2017-09-06,2145,2017-09-06
2017-09-06,2200,2017-09-06
2017-09-06,2215,2017-09-06
2017-09-06,2230,2017-09-06
2017-09-06,2245,2017-09-06
2017-09-06,2300,2017-09-06
2017-09-06,2315,2017-09-06
2017-09-06,2330,2017-09-06
2017-09-06,2345,2017-09-06
2017-09-07,0000,2017-09-07
2017-09-07,0015,2017-09-07
2017-09-07,0030,2017-09-07
2017-09-07,0045,2017-09-07
2017-09-07,0100,2017-09-07
2017-09-07,0115,2017-09-07
2017-09-07,0130,2017-09-07
2017-09-07,0145,2017-09-07
2017-09-07,0200,2017-09-07
2017-09-07,0215,2017-09-07
2017-09-07,0230,2017-09-07
2017-09-07,0245,2017-09-07
2017-09-07,0300,2017-09-07
2017-09-07,0315,2017-09-07
2017-09-07,0330,2017-09-07
2017-09-07,0345,2017-09-07
2017-09-07,0400,2017-09-07
2017-09-07,0415,2017-09-07
2017-09-07,0430,2017-09-07
2017-09-07,0445,2017-09-07
2017-09-07,0500,2017-09-07
2017-09-07,0515,2017-09-07
2017-09-07,0530,2017-09-07
2017-09-07,0545,2017-09-07
2017-09-07,0600,2017-09-07
2017-09-07,0615,2017-09-07
2017-09-07,0630,2017-09-07
2017-09-07,0645,2017-09-07
2017-09-07,0700,2017-09-07
2017-09-07,0715,2017-09-07
2017-09-07,0730,2017-09-07
2017-09-07,0745,2017-09-07
2017-09-07,0800,2017-09-07
2017-09-07,0815,2017-09-07
2017-09-07,0830,2017-09-07
2017-09-07,0845,2017-09-07
2017-09-07,0900,2017-09-07
2017-09-07,0915,2017-09-07
2017-09-07,0930,2017-09-07
2017-09-07,0945,2017-09-07
2017-09-07,1000,2017-09-07
2017-09-07,1015,2017-09-07
2017-09-07,1030,2017-09-07
2017-09-07,1045,2017-09-07
2017-09-07,1100,2017-09-07
2017-09-07,1115,2017-09-07
2017-09-07,1130,2017-09-07
2017-09-07,1145,2017-09-07
2017-09-07,1200,2017-09-07
2017-09-07,1215,2017-09-07
2017-09-07,1230,2017-09-07
2017-09-07,1245,2017-09-07
2017-09-07,1300,2017-09-07
2017-09-07,1315,2017-09-07
2017-09-07,1330,2017-09-07
2017-09-07,1345,2017-09-07
2017-09-07,1400,2017-09-07
2017-09-07,1415,2017-09-07
2017-09-07,1430,2017-09-07
2017-09-07,1445,2017-09-07
2017-09-07,1500,2017-09-07
2017-09-07,1515,2017-09-07
2017-09-07,1530,2017-09-07
2017-09-07,1545,2017-09-07
2017-09-07,1600,2017-09-07
2017-09-07,1615,2017-09-07
2017-09-07,1630,2017-09-07
2017-09-07,1645,2017-09-07
2017-09-07,1700,2017-09-07
2017-09-07,1715,2017-09-07
2017-09-07,1730,2017-09-07
2017-09-07,1745,2017-09-07
2017-09-07,1800,2017-09-07
2017-09-07,1815,2017-09-07
2017-09-07,1830,2017-09-07
2017-09-07,1845,2017-09-07
2017-09-07,1900,2017-09-07
2017-09-07,1915,2017-09-07
2017-09-07,1930,2017-09-07
2017-09-07,1945,2017-09-07
2017-09-07,2000,2017-09-07
2017-09-07,2015,2017-09-07
2017-09-07,2030,2017-09-07
2017-09-07,2045,2017-09-07
2017-09-07,2100,2017-09-07
2017-09-07,2115,2017-09-07
2017-09-07,2130,2017-09-07
2017-09-07,2145,2017-09-07
2017-09-07,2200,2017-09-07
2017-09-07,2215,2017-09-07
2017-09-07,2230,2017-09-07
2017-09-07,2245,2017-09-07
2017-09-07,2300,2017-09-07
2017-09-07,2315,2017-09-07
2017-09-07,2330,2017-09-07
2017-09-07,2345,2017-09-07
2017-09-08,0000,2017-09-08
2017-09-08,0015,2017-09-08
2017-09-08,0030,2017-09-08
2017-09-08,0045,2017-09-08
2017-09-08,0100,2017-09-08
2017-09-08,0115,2017-09-08
2017-09-08,0130,2017-09-08
2017-09-08,0145,2017-09-08
2017-09-08,0200,2017-09-08
2017-09-08,0215,2017-09-08
2017-09-08,0230,2017-09-08
2017-09-08,0245,2017-09-08
2017-09-08,0300,2017-09-08
2017-09-08,0315,2017-09-08
2017-09-08,0330,2017-09-08
2017-09-08,0345,2017-09-08
2017-09-08,0400,2017-09-08
2017-09-08,0415,2017-09-08
2017-09-08,0430,2017-09-08
2017-09-08,0445,2017-09-08
2017-09-08,0500,2017-09-08
2017-09-08,0515,2017-09-08
2017-09-08,0530,2017-09-08
2017-09-08,0545,2017-09-08
2017-09-08,0600,2017-09-08
2017-09-08,0615,2017-09-08
2017-09-08,0630,2017-09-08
2017-09-08,0645,2017-09-08
2017-09-08,0700,2017-09-08
2017-09-08,0715,2017-09-08
2017-09-08,0730,2017-09-08
2017-09-08,0745,2017-09-08
2017-09-08,0800,2017-09-08
2017-09-08,0815,2017-09-08
2017-09-08,0830,2017-09-08
2017-09-08,0845,2017-09-08
2017-09-08,0900,2017-09-08
2017-09-08,0915,2017-09-08
2017-09-08,0930,2017-09-08
2017-09-08,0945,2017-09-08
2017-09-08,1000,2017-09-08
2017-09-08,1015,2017-09-08
2017-09-08,1030,2017-09-08
2017-09-08,1045,2017-09-08
2017-09-08,1100,2017-09-08
2017-09-08,1115,2017-09-08
2017-09-08,1130,2017-09-08
2017-09-08,1145,2017-09-08
2017-09-08,1200,2017-09-08
2017-09-08,1215,2017-09-08
2017-09-08,1230,2017-09-08
2017-09-08,1245,2017-09-08
2017-09-08,1300,2017-09-08
2017-09-08,1315,2017-09-08
2017-09-08,1330,2017-09-08
2017-09-08,1345,2017-09-08
2017-09-08,1400,2017-09-08
2017-09-08,1415,2017-09-08
2017-09-08,1430,2017-09-08
2017-09-08,1445,2017-09-08
2017-09-08,1500,2017-09-08
2017-09-08,1515,2017-09-08
2017-09-08,1530,2017-09-08
